case_id,source_language,source_path,source_hash,source_bytes,classification,parser_forms,semantic_features,relation_patterns,dependency_features,phase_features,preserved_source_forms
3845173ad6b9fb9f1d9c9b005fcc001d8e8bf48da1d748483d5bd1519e4eef32,python,test/corpus/expressions.txt,07d3927157362d141a19d7b2a81469ba6ed316505cc50daba3e31606ed41a568,38,VALID_SOURCE,_compound_statement;_simple_statement;aliased_import;argument_list;as_pattern;assert_statement;assignment;attribute;augmented_assignment;await;binary_operator;block;boolean_operator;break_statement;call;case_clause;case_pattern;chevron;class_definition;class_pattern;comment;comparison_operator;complex_pattern;concatenated_string;conditional_expression;constrained_type;continue_statement;decorated_definition;decorator;default_parameter;delete_statement;dict_pattern;dictionary;dictionary_comprehension;dictionary_splat;dictionary_splat_pattern;dotted_name;elif_clause;ellipsis;else_clause;escape_interpolation;escape_sequence;except_clause;exec_statement;expression;expression_list;expression_statement;false;finally_clause;float;for_in_clause;for_statement;format_expression;format_specifier;function_definition;future_import_statement;generator_expression;generic_type;global_statement;identifier;if_clause;if_statement;import_from_statement;import_prefix;import_statement;integer;interpolation;keyword_argument;keyword_pattern;keyword_separator;lambda;lambda_parameters;line_continuation;list;list_comprehension;list_pattern;list_splat;list_splat_pattern;match_statement;member_type;module;named_expression;none;nonlocal_statement;not_operator;pair;parameter;parameters;parenthesized_expression;parenthesized_list_splat;pass_statement;pattern;pattern_list;positional_separator;primary_expression;print_statement;raise_statement;relative_import;return_statement;set;set_comprehension;slice;splat_pattern;splat_type;string;string_content;string_end;string_start;subscript;true;try_statement;tuple;tuple_expression;tuple_pattern;type;type_alias_statement;type_conversion;type_parameter;typed_default_parameter;typed_parameter;unary_operator;union_pattern;union_type;while_statement;wildcard_import;with_clause;with_item;with_statement;yield,,,,,_compound_statement;_simple_statement;as_pattern;assert_statement;await;chevron;comment;complex_pattern;decorated_definition;decorator;delete_statement;dict_pattern;ellipsis;escape_interpolation;escape_sequence;exec_statement;expression;expression_statement;generator_expression;global_statement;interpolation;keyword_pattern;keyword_separator;line_continuation;none;nonlocal_statement;pair;parenthesized_expression;pass_statement;pattern;positional_separator;primary_expression;print_statement;raise_statement;splat_pattern;try_statement;union_pattern;with_item;with_statement
d2e8754097f552f269e3a12c8a4443e33fbb0278b320e762be501c20757f43bc,python,test/corpus/expressions.txt,e0ba36695044da8685a9e34c91b5f5792f6f96d4ed24662261ac8ad7ef0fb61f,34,VALID_SOURCE,_compound_statement;_simple_statement;aliased_import;argument_list;as_pattern;assert_statement;assignment;attribute;augmented_assignment;await;binary_operator;block;boolean_operator;break_statement;call;case_clause;case_pattern;chevron;class_definition;class_pattern;comment;comparison_operator;complex_pattern;concatenated_string;conditional_expression;constrained_type;continue_statement;decorated_definition;decorator;default_parameter;delete_statement;dict_pattern;dictionary;dictionary_comprehension;dictionary_splat;dictionary_splat_pattern;dotted_name;elif_clause;ellipsis;else_clause;escape_interpolation;escape_sequence;except_clause;exec_statement;expression;expression_list;expression_statement;false;finally_clause;float;for_in_clause;for_statement;format_expression;format_specifier;function_definition;future_import_statement;generator_expression;generic_type;global_statement;identifier;if_clause;if_statement;import_from_statement;import_prefix;import_statement;integer;interpolation;keyword_argument;keyword_pattern;keyword_separator;lambda;lambda_parameters;line_continuation;list;list_comprehension;list_pattern;list_splat;list_splat_pattern;match_statement;member_type;module;named_expression;none;nonlocal_statement;not_operator;pair;parameter;parameters;parenthesized_expression;parenthesized_list_splat;pass_statement;pattern;pattern_list;positional_separator;primary_expression;print_statement;raise_statement;relative_import;return_statement;set;set_comprehension;slice;splat_pattern;splat_type;string;string_content;string_end;string_start;subscript;true;try_statement;tuple;tuple_expression;tuple_pattern;type;type_alias_statement;type_conversion;type_parameter;typed_default_parameter;typed_parameter;unary_operator;union_pattern;union_type;while_statement;wildcard_import;with_clause;with_item;with_statement;yield,,,,,_compound_statement;_simple_statement;as_pattern;assert_statement;await;chevron;comment;complex_pattern;decorated_definition;decorator;delete_statement;dict_pattern;ellipsis;escape_interpolation;escape_sequence;exec_statement;expression;expression_statement;generator_expression;global_statement;interpolation;keyword_pattern;keyword_separator;line_continuation;none;nonlocal_statement;pair;parenthesized_expression;pass_statement;pattern;positional_separator;primary_expression;print_statement;raise_statement;splat_pattern;try_statement;union_pattern;with_item;with_statement
df6876d788bb759b00508f65e660bcbe8139c016e47605f59c14735c927188ae,python,test/corpus/expressions.txt,1d9db1bc0035a4698b40f5d8bddb636097050c6afab01863af0029b8c041d977,38,VALID_SOURCE,_compound_statement;_simple_statement;aliased_import;argument_list;as_pattern;assert_statement;assignment;attribute;augmented_assignment;await;binary_operator;block;boolean_operator;break_statement;call;case_clause;case_pattern;chevron;class_definition;class_pattern;comment;comparison_operator;complex_pattern;concatenated_string;conditional_expression;constrained_type;continue_statement;decorated_definition;decorator;default_parameter;delete_statement;dict_pattern;dictionary;dictionary_comprehension;dictionary_splat;dictionary_splat_pattern;dotted_name;elif_clause;ellipsis;else_clause;escape_interpolation;escape_sequence;except_clause;exec_statement;expression;expression_list;expression_statement;false;finally_clause;float;for_in_clause;for_statement;format_expression;format_specifier;function_definition;future_import_statement;generator_expression;generic_type;global_statement;identifier;if_clause;if_statement;import_from_statement;import_prefix;import_statement;integer;interpolation;keyword_argument;keyword_pattern;keyword_separator;lambda;lambda_parameters;line_continuation;list;list_comprehension;list_pattern;list_splat;list_splat_pattern;match_statement;member_type;module;named_expression;none;nonlocal_statement;not_operator;pair;parameter;parameters;parenthesized_expression;parenthesized_list_splat;pass_statement;pattern;pattern_list;positional_separator;primary_expression;print_statement;raise_statement;relative_import;return_statement;set;set_comprehension;slice;splat_pattern;splat_type;string;string_content;string_end;string_start;subscript;true;try_statement;tuple;tuple_expression;tuple_pattern;type;type_alias_statement;type_conversion;type_parameter;typed_default_parameter;typed_parameter;unary_operator;union_pattern;union_type;while_statement;wildcard_import;with_clause;with_item;with_statement;yield,,,,,_compound_statement;_simple_statement;as_pattern;assert_statement;await;chevron;comment;complex_pattern;decorated_definition;decorator;delete_statement;dict_pattern;ellipsis;escape_interpolation;escape_sequence;exec_statement;expression;expression_statement;generator_expression;global_statement;interpolation;keyword_pattern;keyword_separator;line_continuation;none;nonlocal_statement;pair;parenthesized_expression;pass_statement;pattern;positional_separator;primary_expression;print_statement;raise_statement;splat_pattern;try_statement;union_pattern;with_item;with_statement
747d205c8410e7b3e41e012387149bb1fde7c1a3dfe0be408175937c322e8c64,python,test/corpus/expressions.txt,960bc0bad805b82f9697dc5e4cf12b457afe203beba7058e1118cbd7dca352c6,32,VALID_SOURCE,_compound_statement;_simple_statement;aliased_import;argument_list;as_pattern;assert_statement;assignment;attribute;augmented_assignment;await;binary_operator;block;boolean_operator;break_statement;call;case_clause;case_pattern;chevron;class_definition;class_pattern;comment;comparison_operator;complex_pattern;concatenated_string;conditional_expression;constrained_type;continue_statement;decorated_definition;decorator;default_parameter;delete_statement;dict_pattern;dictionary;dictionary_comprehension;dictionary_splat;dictionary_splat_pattern;dotted_name;elif_clause;ellipsis;else_clause;escape_interpolation;escape_sequence;except_clause;exec_statement;expression;expression_list;expression_statement;false;finally_clause;float;for_in_clause;for_statement;format_expression;format_specifier;function_definition;future_import_statement;generator_expression;generic_type;global_statement;identifier;if_clause;if_statement;import_from_statement;import_prefix;import_statement;integer;interpolation;keyword_argument;keyword_pattern;keyword_separator;lambda;lambda_parameters;line_continuation;list;list_comprehension;list_pattern;list_splat;list_splat_pattern;match_statement;member_type;module;named_expression;none;nonlocal_statement;not_operator;pair;parameter;parameters;parenthesized_expression;parenthesized_list_splat;pass_statement;pattern;pattern_list;positional_separator;primary_expression;print_statement;raise_statement;relative_import;return_statement;set;set_comprehension;slice;splat_pattern;splat_type;string;string_content;string_end;string_start;subscript;true;try_statement;tuple;tuple_expression;tuple_pattern;type;type_alias_statement;type_conversion;type_parameter;typed_default_parameter;typed_parameter;unary_operator;union_pattern;union_type;while_statement;wildcard_import;with_clause;with_item;with_statement;yield,,,,,_compound_statement;_simple_statement;as_pattern;assert_statement;await;chevron;comment;complex_pattern;decorated_definition;decorator;delete_statement;dict_pattern;ellipsis;escape_interpolation;escape_sequence;exec_statement;expression;expression_statement;generator_expression;global_statement;interpolation;keyword_pattern;keyword_separator;line_continuation;none;nonlocal_statement;pair;parenthesized_expression;pass_statement;pattern;positional_separator;primary_expression;print_statement;raise_statement;splat_pattern;try_statement;union_pattern;with_item;with_statement
6921ea6dba8ca43bd7c607144e1ae03cffe8d0e17fc25912326738a8584f8c21,python,test/corpus/expressions.txt,53b4d9d77b68f467e0d1368ce223631238c4038849266db95dfb0f79c7f57816,13,VALID_SOURCE,_compound_statement;_simple_statement;aliased_import;argument_list;as_pattern;assert_statement;assignment;attribute;augmented_assignment;await;binary_operator;block;boolean_operator;break_statement;call;case_clause;case_pattern;chevron;class_definition;class_pattern;comment;comparison_operator;complex_pattern;concatenated_string;conditional_expression;constrained_type;continue_statement;decorated_definition;decorator;default_parameter;delete_statement;dict_pattern;dictionary;dictionary_comprehension;dictionary_splat;dictionary_splat_pattern;dotted_name;elif_clause;ellipsis;else_clause;escape_interpolation;escape_sequence;except_clause;exec_statement;expression;expression_list;expression_statement;false;finally_clause;float;for_in_clause;for_statement;format_expression;format_specifier;function_definition;future_import_statement;generator_expression;generic_type;global_statement;identifier;if_clause;if_statement;import_from_statement;import_prefix;import_statement;integer;interpolation;keyword_argument;keyword_pattern;keyword_separator;lambda;lambda_parameters;line_continuation;list;list_comprehension;list_pattern;list_splat;list_splat_pattern;match_statement;member_type;module;named_expression;none;nonlocal_statement;not_operator;pair;parameter;parameters;parenthesized_expression;parenthesized_list_splat;pass_statement;pattern;pattern_list;positional_separator;primary_expression;print_statement;raise_statement;relative_import;return_statement;set;set_comprehension;slice;splat_pattern;splat_type;string;string_content;string_end;string_start;subscript;true;try_statement;tuple;tuple_expression;tuple_pattern;type;type_alias_statement;type_conversion;type_parameter;typed_default_parameter;typed_parameter;unary_operator;union_pattern;union_type;while_statement;wildcard_import;with_clause;with_item;with_statement;yield,,,,,_compound_statement;_simple_statement;as_pattern;assert_statement;await;chevron;comment;complex_pattern;decorated_definition;decorator;delete_statement;dict_pattern;ellipsis;escape_interpolation;escape_sequence;exec_statement;expression;expression_statement;generator_expression;global_statement;interpolation;keyword_pattern;keyword_separator;line_continuation;none;nonlocal_statement;pair;parenthesized_expression;pass_statement;pattern;positional_separator;primary_expression;print_statement;raise_statement;splat_pattern;try_statement;union_pattern;with_item;with_statement
6a874874c5bb92d8a63a966e01c8c9f47bce5a02890ab17f5dbc6329cd4444dc,python,test/corpus/expressions.txt,f7e83a76212ea67a7eb977edc8fa755dd5e7dff5a15d5142b1b887dcddc3c5f6,18,VALID_SOURCE,_compound_statement;_simple_statement;aliased_import;argument_list;as_pattern;assert_statement;assignment;attribute;augmented_assignment;await;binary_operator;block;boolean_operator;break_statement;call;case_clause;case_pattern;chevron;class_definition;class_pattern;comment;comparison_operator;complex_pattern;concatenated_string;conditional_expression;constrained_type;continue_statement;decorated_definition;decorator;default_parameter;delete_statement;dict_pattern;dictionary;dictionary_comprehension;dictionary_splat;dictionary_splat_pattern;dotted_name;elif_clause;ellipsis;else_clause;escape_interpolation;escape_sequence;except_clause;exec_statement;expression;expression_list;expression_statement;false;finally_clause;float;for_in_clause;for_statement;format_expression;format_specifier;function_definition;future_import_statement;generator_expression;generic_type;global_statement;identifier;if_clause;if_statement;import_from_statement;import_prefix;import_statement;integer;interpolation;keyword_argument;keyword_pattern;keyword_separator;lambda;lambda_parameters;line_continuation;list;list_comprehension;list_pattern;list_splat;list_splat_pattern;match_statement;member_type;module;named_expression;none;nonlocal_statement;not_operator;pair;parameter;parameters;parenthesized_expression;parenthesized_list_splat;pass_statement;pattern;pattern_list;positional_separator;primary_expression;print_statement;raise_statement;relative_import;return_statement;set;set_comprehension;slice;splat_pattern;splat_type;string;string_content;string_end;string_start;subscript;true;try_statement;tuple;tuple_expression;tuple_pattern;type;type_alias_statement;type_conversion;type_parameter;typed_default_parameter;typed_parameter;unary_operator;union_pattern;union_type;while_statement;wildcard_import;with_clause;with_item;with_statement;yield,,,,,_compound_statement;_simple_statement;as_pattern;assert_statement;await;chevron;comment;complex_pattern;decorated_definition;decorator;delete_statement;dict_pattern;ellipsis;escape_interpolation;escape_sequence;exec_statement;expression;expression_statement;generator_expression;global_statement;interpolation;keyword_pattern;keyword_separator;line_continuation;none;nonlocal_statement;pair;parenthesized_expression;pass_statement;pattern;positional_separator;primary_expression;print_statement;raise_statement;splat_pattern;try_statement;union_pattern;with_item;with_statement
136823e1ddc51c007901dfaf9fcce62ee65cfdaf93f3191c397107cec7e8733c,python,test/corpus/expressions.txt,a06acff0e493604f6642809fd48eeeac64ed5e470ec04b51d6ff9cdd8ada88a1,23,VALID_SOURCE,_compound_statement;_simple_statement;aliased_import;argument_list;as_pattern;assert_statement;assignment;attribute;augmented_assignment;await;binary_operator;block;boolean_operator;break_statement;call;case_clause;case_pattern;chevron;class_definition;class_pattern;comment;comparison_operator;complex_pattern;concatenated_string;conditional_expression;constrained_type;continue_statement;decorated_definition;decorator;default_parameter;delete_statement;dict_pattern;dictionary;dictionary_comprehension;dictionary_splat;dictionary_splat_pattern;dotted_name;elif_clause;ellipsis;else_clause;escape_interpolation;escape_sequence;except_clause;exec_statement;expression;expression_list;expression_statement;false;finally_clause;float;for_in_clause;for_statement;format_expression;format_specifier;function_definition;future_import_statement;generator_expression;generic_type;global_statement;identifier;if_clause;if_statement;import_from_statement;import_prefix;import_statement;integer;interpolation;keyword_argument;keyword_pattern;keyword_separator;lambda;lambda_parameters;line_continuation;list;list_comprehension;list_pattern;list_splat;list_splat_pattern;match_statement;member_type;module;named_expression;none;nonlocal_statement;not_operator;pair;parameter;parameters;parenthesized_expression;parenthesized_list_splat;pass_statement;pattern;pattern_list;positional_separator;primary_expression;print_statement;raise_statement;relative_import;return_statement;set;set_comprehension;slice;splat_pattern;splat_type;string;string_content;string_end;string_start;subscript;true;try_statement;tuple;tuple_expression;tuple_pattern;type;type_alias_statement;type_conversion;type_parameter;typed_default_parameter;typed_parameter;unary_operator;union_pattern;union_type;while_statement;wildcard_import;with_clause;with_item;with_statement;yield,,,,,_compound_statement;_simple_statement;as_pattern;assert_statement;await;chevron;comment;complex_pattern;decorated_definition;decorator;delete_statement;dict_pattern;ellipsis;escape_interpolation;escape_sequence;exec_statement;expression;expression_statement;generator_expression;global_statement;interpolation;keyword_pattern;keyword_separator;line_continuation;none;nonlocal_statement;pair;parenthesized_expression;pass_statement;pattern;positional_separator;primary_expression;print_statement;raise_statement;splat_pattern;try_statement;union_pattern;with_item;with_statement
cb11d49ce3f81582dcb0a6d45f901b590f7d40cbcb66e7864d6c8ce2f607a38b,python,test/corpus/expressions.txt,e16921e0d5ff04b28581657e8a3b19a709fc18ce2f94a69889a91f30d920bcf8,53,VALID_SOURCE,_compound_statement;_simple_statement;aliased_import;argument_list;as_pattern;assert_statement;assignment;attribute;augmented_assignment;await;binary_operator;block;boolean_operator;break_statement;call;case_clause;case_pattern;chevron;class_definition;class_pattern;comment;comparison_operator;complex_pattern;concatenated_string;conditional_expression;constrained_type;continue_statement;decorated_definition;decorator;default_parameter;delete_statement;dict_pattern;dictionary;dictionary_comprehension;dictionary_splat;dictionary_splat_pattern;dotted_name;elif_clause;ellipsis;else_clause;escape_interpolation;escape_sequence;except_clause;exec_statement;expression;expression_list;expression_statement;false;finally_clause;float;for_in_clause;for_statement;format_expression;format_specifier;function_definition;future_import_statement;generator_expression;generic_type;global_statement;identifier;if_clause;if_statement;import_from_statement;import_prefix;import_statement;integer;interpolation;keyword_argument;keyword_pattern;keyword_separator;lambda;lambda_parameters;line_continuation;list;list_comprehension;list_pattern;list_splat;list_splat_pattern;match_statement;member_type;module;named_expression;none;nonlocal_statement;not_operator;pair;parameter;parameters;parenthesized_expression;parenthesized_list_splat;pass_statement;pattern;pattern_list;positional_separator;primary_expression;print_statement;raise_statement;relative_import;return_statement;set;set_comprehension;slice;splat_pattern;splat_type;string;string_content;string_end;string_start;subscript;true;try_statement;tuple;tuple_expression;tuple_pattern;type;type_alias_statement;type_conversion;type_parameter;typed_default_parameter;typed_parameter;unary_operator;union_pattern;union_type;while_statement;wildcard_import;with_clause;with_item;with_statement;yield,,,,,_compound_statement;_simple_statement;as_pattern;assert_statement;await;chevron;comment;complex_pattern;decorated_definition;decorator;delete_statement;dict_pattern;ellipsis;escape_interpolation;escape_sequence;exec_statement;expression;expression_statement;generator_expression;global_statement;interpolation;keyword_pattern;keyword_separator;line_continuation;none;nonlocal_statement;pair;parenthesized_expression;pass_statement;pattern;positional_separator;primary_expression;print_statement;raise_statement;splat_pattern;try_statement;union_pattern;with_item;with_statement
4c7c5344a16a96b3d8c7f9ad875e13d2f3792ffc0b0713034e9eaae2c82dd6fa,python,test/corpus/expressions.txt,9c71cd26719de5468f5061cf9d8068c23148a7b4883b1bd8be2aefe3b5dded2c,92,VALID_SOURCE,_compound_statement;_simple_statement;aliased_import;argument_list;as_pattern;assert_statement;assignment;attribute;augmented_assignment;await;binary_operator;block;boolean_operator;break_statement;call;case_clause;case_pattern;chevron;class_definition;class_pattern;comment;comparison_operator;complex_pattern;concatenated_string;conditional_expression;constrained_type;continue_statement;decorated_definition;decorator;default_parameter;delete_statement;dict_pattern;dictionary;dictionary_comprehension;dictionary_splat;dictionary_splat_pattern;dotted_name;elif_clause;ellipsis;else_clause;escape_interpolation;escape_sequence;except_clause;exec_statement;expression;expression_list;expression_statement;false;finally_clause;float;for_in_clause;for_statement;format_expression;format_specifier;function_definition;future_import_statement;generator_expression;generic_type;global_statement;identifier;if_clause;if_statement;import_from_statement;import_prefix;import_statement;integer;interpolation;keyword_argument;keyword_pattern;keyword_separator;lambda;lambda_parameters;line_continuation;list;list_comprehension;list_pattern;list_splat;list_splat_pattern;match_statement;member_type;module;named_expression;none;nonlocal_statement;not_operator;pair;parameter;parameters;parenthesized_expression;parenthesized_list_splat;pass_statement;pattern;pattern_list;positional_separator;primary_expression;print_statement;raise_statement;relative_import;return_statement;set;set_comprehension;slice;splat_pattern;splat_type;string;string_content;string_end;string_start;subscript;true;try_statement;tuple;tuple_expression;tuple_pattern;type;type_alias_statement;type_conversion;type_parameter;typed_default_parameter;typed_parameter;unary_operator;union_pattern;union_type;while_statement;wildcard_import;with_clause;with_item;with_statement;yield,,,,,_compound_statement;_simple_statement;as_pattern;assert_statement;await;chevron;comment;complex_pattern;decorated_definition;decorator;delete_statement;dict_pattern;ellipsis;escape_interpolation;escape_sequence;exec_statement;expression;expression_statement;generator_expression;global_statement;interpolation;keyword_pattern;keyword_separator;line_continuation;none;nonlocal_statement;pair;parenthesized_expression;pass_statement;pattern;positional_separator;primary_expression;print_statement;raise_statement;splat_pattern;try_statement;union_pattern;with_item;with_statement
83f864ead22827d34d9cb8df73b212262dea5f5ee27b2055e829250240ec32b6,python,test/corpus/expressions.txt,925c648e608bfaeb962140ef0d4711fe7d4305a3eff63e0f53ce5e39c5268f0d,68,VALID_SOURCE,_compound_statement;_simple_statement;aliased_import;argument_list;as_pattern;assert_statement;assignment;attribute;augmented_assignment;await;binary_operator;block;boolean_operator;break_statement;call;case_clause;case_pattern;chevron;class_definition;class_pattern;comment;comparison_operator;complex_pattern;concatenated_string;conditional_expression;constrained_type;continue_statement;decorated_definition;decorator;default_parameter;delete_statement;dict_pattern;dictionary;dictionary_comprehension;dictionary_splat;dictionary_splat_pattern;dotted_name;elif_clause;ellipsis;else_clause;escape_interpolation;escape_sequence;except_clause;exec_statement;expression;expression_list;expression_statement;false;finally_clause;float;for_in_clause;for_statement;format_expression;format_specifier;function_definition;future_import_statement;generator_expression;generic_type;global_statement;identifier;if_clause;if_statement;import_from_statement;import_prefix;import_statement;integer;interpolation;keyword_argument;keyword_pattern;keyword_separator;lambda;lambda_parameters;line_continuation;list;list_comprehension;list_pattern;list_splat;list_splat_pattern;match_statement;member_type;module;named_expression;none;nonlocal_statement;not_operator;pair;parameter;parameters;parenthesized_expression;parenthesized_list_splat;pass_statement;pattern;pattern_list;positional_separator;primary_expression;print_statement;raise_statement;relative_import;return_statement;set;set_comprehension;slice;splat_pattern;splat_type;string;string_content;string_end;string_start;subscript;true;try_statement;tuple;tuple_expression;tuple_pattern;type;type_alias_statement;type_conversion;type_parameter;typed_default_parameter;typed_parameter;unary_operator;union_pattern;union_type;while_statement;wildcard_import;with_clause;with_item;with_statement;yield,,,,,_compound_statement;_simple_statement;as_pattern;assert_statement;await;chevron;comment;complex_pattern;decorated_definition;decorator;delete_statement;dict_pattern;ellipsis;escape_interpolation;escape_sequence;exec_statement;expression;expression_statement;generator_expression;global_statement;interpolation;keyword_pattern;keyword_separator;line_continuation;none;nonlocal_statement;pair;parenthesized_expression;pass_statement;pattern;positional_separator;primary_expression;print_statement;raise_statement;splat_pattern;try_statement;union_pattern;with_item;with_statement
